paper id	author id	affiliation id
W03-1301	9130	14

N04-3004	9250	14

L08-1051	9723	14

L08-1017	10015	14

L08-1017	10772	14

L08-1017	10816	14

W09-1124	11763	14

H01-1029	12032	14

W03-1301	12032	14

P02-1051	112	15

W02-0505	112	15

L08-1091	298	15

W08-0130	298	15

D07-1017	601	15

D08-1061	601	15

N07-1071	601	15

P08-1077	601	15

W05-1520	601	15

D07-1088	933	15

I08-2124	933	15

W08-0628	933	15

P03-1048	1112	15

P05-3025	1148	15

C08-1136	1296	15

D08-1024	1296	15

D08-1064	1296	15

E06-1047	1296	15

N09-1025	1296	15

P07-1005	1296	15

P07-1019	1296	15

P09-1064	1296	15

W06-1501	1296	15

W06-1504	1296	15

I05-1069	1328	15

N07-1071	1328	15

W04-0802	1328	15

W04-0807	1328	15

W04-0808	1328	15

W04-3205	1328	15

W06-1650	1328	15

D07-1079	1770	15

D08-1064	1770	15

D09-1076	1770	15

P05-3025	1770	15

P06-1121	1770	15

E09-1022	1775	15

N09-2014	1775	15

W08-0130	1775	15

W09-3902	1775	15

P02-1047	2048	15

P03-1001	2048	15

P03-1003	2048	15

P05-3023	2184	15

D07-1088	2280	15

H05-1075	2280	15

I08-2124	2280	15

N03-3010	2280	15

N06-1027	2280	15

W04-3248	2280	15

W08-0628	2280	15

W01-1313	2324	15

C02-1130	2370	15

N03-2008	2370	15

P03-1001	2370	15

W03-1007	2370	15

D07-1006	2448	15

N04-1021	2448	15

N04-1034	2448	15

P06-1097	2448	15

W05-0814	2448	15

P05-3023	2578	15

W07-1805	2578	15

W08-0108	2578	15

W08-0127	2578	15

W04-1611	2583	15

N09-2028	2681	15

W09-3901	2681	15

N06-2037	2682	15

P05-3023	2682	15

W04-1611	2682	15

W06-1645	2682	15

H01-1069	2684	15

N03-1010	2693	15

P01-1030	2693	15

W01-1409	2693	15

P03-1027	2829	15

P06-2104	2829	15

P07-1025	2829	15

W09-3829	2829	15

J08-3004	2858	15

N04-1014	2858	15

P06-1121	2858	15

A00-2016	3257	15

C02-1042	3257	15

D09-1024	3257	15

H01-1069	3257	15

P08-1045	3257	15

W01-1203	3257	15

P06-1050	3346	15

W06-0906	3346	15

W07-1409	3346	15

W07-1908	3693	15

P03-1027	4005	15

N06-1027	4103	15

C04-1200	4125	15

D07-1113	4125	15

I05-2011	4125	15

N06-1026	4125	15

P06-2063	4125	15

W06-0301	4125	15

W06-1650	4125	15

D07-1038	4221	15

D07-1079	4221	15

D08-1085	4221	15

D08-1093	4221	15

D09-1076	4221	15

E03-1076	4221	15

J08-3004	4221	15

N03-1024	4221	15

N03-2016	4221	15

N03-2026	4221	15

N03-5005	4221	15

N04-1014	4221	15

N04-1035	4221	15

N06-1031	4221	15

N06-1033	4221	15

N06-1045	4221	15

N09-1005	4221	15

N09-1025	4221	15

N09-2036	4221	15

N09-2064	4221	15

N09-4008	4221	15

P01-1030	4221	15

P01-1067	4221	15

P02-1039	4221	15

P02-1051	4221	15

P03-1040	4221	15

P05-3023	4221	15

P05-3025	4221	15

P06-2065	4221	15

P08-1045	4221	15

P09-1057	4221	15

P09-1064	4221	15

P09-5002	4221	15

W01-0504	4221	15

W02-0505	4221	15

W02-0902	4221	15

W06-3601	4221	15

W08-0306	4221	15

W09-1804	4221	15

W09-3503	4221	15

E03-1076	4247	15

N03-1017	4247	15

N03-2026	4247	15

N03-5005	4247	15

P03-1040	4247	15

W01-0504	4247	15

W02-0902	4247	15

D09-1099	4344	15

C04-1179	4479	15

N07-2055	4479	15

W03-1007	4479	15

W04-0832	4479	15

N03-2026	4714	15

P03-2021	4714	15

W05-1520	4714	15

W06-1303	4714	15

A00-2002	5174	15

C00-1031	5174	15

C00-1076	5174	15

D07-1006	5174	15

H05-1013	5174	15

J00-3005	5174	15

J05-4003	5174	15

J05-4004	5174	15

N03-1017	5174	15

N03-1024	5174	15

N03-1030	5174	15

N03-2016	5174	15

N04-1024	5174	15

N04-1034	5174	15

N04-1035	5174	15

P01-1014	5174	15

P01-1030	5174	15

P01-1050	5174	15

P02-1047	5174	15

P02-1057	5174	15

P03-1003	5174	15

P05-1009	5174	15

P05-3023	5174	15

P06-1011	5174	15

P06-1039	5174	15

P06-1097	5174	15

P06-1139	5174	15

P06-2103	5174	15

W00-1403	5174	15

W01-1605	5174	15

W02-1018	5174	15

W02-1037	5174	15

W04-0501	5174	15

W04-1016	5174	15

W04-3216	5174	15

W04-3233	5174	15

W05-0814	5174	15

D07-1038	5319	15

J08-3004	5319	15

N06-1045	5319	15

P05-3023	5514	15

P06-1050	5703	15

W06-0906	5703	15

J05-4003	5724	15

N04-1034	5724	15

N06-1057	5724	15

P06-1011	5724	15

W02-1037	5724	15

P03-1027	5775	15

P06-2065	5775	15

P05-3023	5850	15

C04-1072	6051	15

J03-1002	6051	15

N03-1017	6051	15

N04-1021	6051	15

N04-1023	6051	15

P03-1021	6051	15

P04-1077	6051	15

W03-0420	6051	15

W03-1209	6051	15

N07-1072	6237	15

P06-1050	6237	15

W06-0906	6237	15

C04-1111	6250	15

D07-1017	6250	15

I05-1069	6250	15

I05-7009	6250	15

N04-1041	6250	15

N07-1017	6250	15

N07-1071	6250	15

P05-1016	6250	15

P05-1077	6250	15

P06-1015	6250	15

P06-1100	6250	15

W04-3205	6250	15

W06-1650	6250	15

W06-3909	6250	15

W06-1303	6310	15

P03-1027	6427	15

I05-7009	6446	15

W06-1501	6707	15

N07-1001	6716	15

P08-2057	6716	15

P06-2065	6727	15

C02-1042	6742	15

C04-1111	6742	15

H01-1069	6742	15

N03-2029	6742	15

N04-1041	6742	15

P02-1006	6742	15

P05-1077	6742	15

W03-1209	6742	15

W06-1313	6947	15

W08-0107	6947	15

C08-1095	7076	15

N09-2014	7076	15

W09-3813	7076	15

W09-3829	7076	15

W09-3902	7076	15

N06-2037	7393	15

W06-1645	7393	15

H05-2003	7434	15

N06-1027	7434	15

N03-1030	7689	15

N04-1008	7689	15

P04-1078	7689	15

P05-1009	7689	15

P06-1139	7689	15

P06-2103	7689	15

P06-2104	7943	15

P07-1025	7943	15

P06-1121	8139	15

W04-3256	8195	15

N09-3017	8269	15

L08-1181	8270	15

L08-1377	8270	15

N09-2014	8270	15

P05-3023	8270	15

W06-1303	8270	15

W06-1313	8270	15

W07-1908	8270	15

W08-0107	8270	15

W08-0127	8270	15

W08-0130	8270	15

W09-3704	8270	15

W09-3902	8270	15

A00-2002	8732	15

W00-1403	8732	15

P01-1030	9039	15

P01-1067	9039	15

P02-1039	9039	15

H05-2003	9352	15

N03-1037	9352	15

N06-1057	9352	15

N07-2055	9352	15

N07-4015	9352	15

P05-1037	9352	15

W04-1010	9352	15

W04-3256	9352	15

W06-1610	9352	15

D07-1082	9370	15

I08-2124	9370	15

N09-2014	9687	15

L08-1181	10016	15

L08-1377	10032	15

L08-1377	10120	15

C08-1106	10533	15

D08-1085	10798	15

D08-1093	10798	15

N09-1005	10798	15

P09-1057	10798	15

W09-1804	10798	15

L08-1181	10832	15

L08-1377	10832	15

L08-1181	10864	15

C08-1086	11184	15

C08-2033	11184	15

W09-1804	11433	15

N09-3017	11746	15

A00-2023	11884	15

C00-1072	11923	15

C02-1026	11923	15

C02-1042	11923	15

C04-1072	11923	15

H01-1069	11923	15

H05-2003	11923	15

I05-2047	11923	15

N03-1020	11923	15

N06-1057	11923	15

N06-1059	11923	15

P02-1058	11923	15

P03-2021	11923	15

P04-1077	11923	15

W02-0406	11923	15

W03-0510	11923	15

W03-1101	11923	15

W04-1013	11923	15

W06-1610	11923	15

N09-2036	12142	15

H01-1004	12742	15

N06-2037	12742	15

N07-1001	12742	15

P05-3023	12742	15

P08-2057	12742	15

W04-1611	12742	15

W06-1645	12742	15

H05-1013	13209	15

J05-4004	13209	15

N04-4013	13209	15

N06-5002	13209	15

P02-1057	13209	15

P06-1039	13209	15

W04-1016	13209	15

W04-3216	13209	15

W04-3233	13209	15

C00-1072	14986	15

C02-1042	14986	15

C02-1130	14986	15

C04-1111	14986	15

C04-1179	14986	15

C04-1200	14986	15

C08-1133	14986	15

C08-1142	14986	15

D07-1017	14986	15

D07-1082	14986	15

D07-1088	14986	15

D07-1113	14986	15

D09-1099	14986	15

H01-1069	14986	15

H05-1075	14986	15

H05-2003	14986	15

I05-2011	14986	15

I05-7009	14986	15

I08-1048	14986	15

I08-2124	14986	15

J02-4001	14986	15

L08-1181	14986	15

N03-1020	14986	15

N03-1037	14986	15

N03-2008	14986	15

N06-1026	14986	15

N06-1027	14986	15

N06-1057	14986	15

N06-2015	14986	15

N07-1071	14986	15

N07-2055	14986	15

P02-1006	14986	15

P02-1058	14986	15

P03-1001	14986	15

P03-2021	14986	15

P05-1037	14986	15

P05-1077	14986	15

P06-2063	14986	15

P07-1129	14986	15

P08-1119	14986	15

W01-1313	14986	15

W02-0406	14986	15

W02-1105	14986	15

W03-0510	14986	15

W03-1007	14986	15

W03-1209	14986	15

W04-0701	14986	15

W04-0832	14986	15

W04-1010	14986	15

W04-2709	14986	15

W04-3256	14986	15

W05-1520	14986	15

W06-0301	14986	15

W06-1610	14986	15

W08-0628	14986	15

C00-1037	2047	16

W00-1421	2134	16

I08-1051	2439	16

I08-1064	2439	16

P09-4010	2439	16

W07-1402	2439	16

W09-2814	2439	16

W00-1421	4191	16

N09-4004	6541	16

P09-5006	6541	16

L08-1584	10017	16

L08-1584	10239	16

P09-4010	10849	16

W09-2814	10849	16

L08-1584	10952	16

L08-1584	11221	16

I08-1028	2525	17

N09-2034	2525	17

W08-0114	2525	17

W09-0634	2525	17

W06-1302	5779	17

I08-1028	5796	17

N09-2034	5796	17

W06-1302	5796	17

W08-0114	5796	17

W09-0634	5796	17

I08-1028	8314	17

W06-1302	8314	17

W08-0114	8314	17

W08-0114	10019	17

I05-1005	19	19

C00-1006	389	19

P01-1004	389	19

C02-1140	629	19

C04-1086	629	19

W04-2105	629	19

N06-2006	1202	19

E03-1061	2494	19

W03-0507	2520	19

C02-1059	2525	19

C04-1096	2525	19

E06-1023	2525	19

I05-2016	2525	19

W06-1411	2525	19

L08-1121	2533	19

N06-2006	2533	19

N06-4010	2533	19

N09-2069	2533	19

P08-1051	2533	19

P09-1085	2533	19

W04-3002	2533	19

W06-1907	2533	19

W09-3515	2533	19

P06-2052	3040	19

W06-1907	3074	19

P09-1073	3569	19

W09-0618	3569	19

W09-3611	3569	19

N07-1037	3602	19

P05-1017	3602	19

W05-0306	3602	19

W03-1611	4141	19

I05-4002	4260	19

C04-1096	4452	19

I05-2019	5250	19

W03-1107	5286	19

N06-2006	5693	19

N06-4010	5693	19

P08-1051	5693	19

P06-1145	5998	19

I05-4002	5999	19

I08-2092	5999	19

C04-1023	6114	19

C04-1077	6114	19

D07-1063	6114	19

E03-1061	6114	19

E06-1026	6114	19

E09-1089	6114	19

H05-1019	6114	19

I05-1005	6114	19

I05-1038	6114	19

I08-1019	6114	19

I08-1039	6114	19

N07-1037	6114	19

P05-1017	6114	19

P06-1105	6114	19

P06-1145	6114	19

P06-2002	6114	19

P06-2078	6114	19

W03-0507	6114	19

W03-2007	6114	19

W05-0306	6114	19

W06-0507	6114	19

W07-2069	6114	19

W07-2069	7887	19

D07-1063	7985	19

E06-1026	7985	19

E09-1089	7985	19

I05-1038	7985	19

I08-1019	7985	19

I08-1039	7985	19

N07-1037	7985	19

P05-1017	7985	19

P06-1145	7985	19

W04-2408	7985	19

I05-1038	8021	19

C00-1006	8031	19

C02-1059	8031	19

C02-1140	8031	19

C04-1086	8031	19

I05-2019	8031	19

W03-1107	8031	19

W03-1611	8031	19

C02-1059	8224	19

C04-1096	8224	19

C08-2029	8224	19

E06-1023	8224	19

I05-2016	8224	19

I05-2019	8224	19

I05-4002	8224	19

I08-1052	8224	19

L08-1416	8224	19

P06-2052	8224	19

P06-2106	8224	19

W03-1107	8224	19

W03-1611	8224	19

W06-1411	8224	19

W09-0618	8224	19

W09-0634	8224	19

W09-3421	8224	19

W09-3611	8224	19

C04-1096	8733	19

W06-1411	8733	19

W04-3002	8971	19

W04-3230	9051	19

W06-1907	9081	19

C02-1098	9156	19

I08-2129	9443	19

I05-2019	10020	19

I05-4002	10020	19

P06-2052	10020	19

I08-1039	10104	19

L08-1121	10124	19

L08-1121	10158	19

I08-2129	10167	19

L08-1416	10184	19

W09-3421	10184	19

W09-3611	10184	19

W06-1907	10233	19

C08-2029	10279	19

I08-1019	10506	19

C08-2029	10989	19

W09-0618	10989	19

W09-0634	10989	19

I08-2092	11090	19

W09-3515	11573	19

W09-3515	12046	19

W09-3515	12087	19

N09-2069	12100	19

W09-3515	12100	19

N09-2069	12442	19

W09-3515	12442	19

W09-0618	14646	19

I05-2019	14998	19

P06-2052	14998	19

N06-2006	15335	19

N06-4010	15335	19

P08-1051	15335	19

W06-1907	15335	19

P03-1006	145	20

P04-1008	145	20

W04-2907	145	20

J00-1004	171	20

N03-1001	171	20

W01-1602	171	20

W02-0705	171	20

H01-1064	346	20

N03-1027	346	20

N04-4006	346	20

C00-1007	407	20

C00-1054	407	20

C02-1134	407	20

C02-1138	407	20

C02-2026	407	20

D08-1028	407	20

E06-1046	407	20

E09-1012	407	20

E09-1028	407	20

H01-1055	407	20

J00-1004	407	20

J09-3002	407	20

N01-1018	407	20

N04-1005	407	20

N07-1001	407	20

N09-2047	407	20

N09-2071	407	20

P00-1059	407	20

P02-1048	407	20

P04-3021	407	20

P04-3033	407	20

P06-1026	407	20

P07-1020	407	20

P08-2057	407	20

W00-0508	407	20

W00-1401	407	20

W01-0520	407	20

W02-1035	407	20

W07-0413	407	20

W04-2901	508	20

W04-3003	508	20

W00-0715	613	20

C00-1027	1379	20

J01-1001	1379	20

W00-1315	1379	20

W01-0508	1379	20

W02-1023	1379	20

A00-1041	1464	20

P02-1034	1464	20

P02-1062	1464	20

W02-1001	1464	20

P06-1026	1855	20

W04-2314	1855	20

W06-3005	1855	20

J00-1004	1964	20

N03-2007	1964	20

W01-1602	1964	20

W02-0705	1964	20

H01-1004	2027	20

P02-1048	2073	20

E09-1028	2283	20

W06-3005	2283	20

W04-2901	2711	20

W04-3003	2711	20

W07-0303	2711	20

A00-2028	2834	20

W02-1035	2977	20

P07-1020	3017	20

H01-1064	3308	20

H01-1064	3618	20

C02-2002	3747	20

C00-1053	3785	20

C00-1054	3785	20

E06-1046	3785	20

J09-3002	3785	20

N04-1005	3785	20

P02-1048	3785	20

P04-3033	3785	20

P07-1048	3785	20

W07-0303	3785	20

H01-1064	3797	20

P07-1020	3910	20

C00-1073	4008	20

W00-0304	4008	20

P07-1048	4724	20

A00-2028	4875	20

A00-2029	4875	20

C00-1073	4875	20

N01-1027	4875	20

P01-1048	4875	20

W00-0304	4875	20

W01-1610	4875	20

W04-2901	4916	20

W04-3003	4916	20

W07-0303	4916	20

P02-1048	5121	20

D09-1039	5424	20

P03-1006	5587	20

P04-1008	5587	20

W04-2907	5587	20

H01-1015	6307	20

P01-1066	6307	20

P02-1049	6584	20

W02-0221	6584	20

A00-1009	6707	20

C00-1007	6707	20

H01-1055	6707	20

J01-1004	6707	20

N01-1003	6707	20

P00-1059	6707	20

P01-1038	6707	20

P01-1056	6707	20

W00-1401	6707	20

W01-0520	6707	20

W01-0801	6707	20

P07-1048	6806	20

W04-2901	6806	20

W04-3003	6806	20

C02-1134	6832	20

N01-1018	6832	20

W00-0508	6832	20

W04-3218	6832	20

P04-1008	6860	20

N03-1027	6881	20

N04-4006	6881	20

P02-1037	6881	20

P03-1006	6881	20

P04-1007	6881	20

P04-1015	6881	20

H01-1064	6957	20

W04-2901	7409	20

W04-3003	7409	20

C00-1073	7577	20

W00-0304	7577	20

A00-1041	7579	20

D08-1028	7617	20

C02-2026	7727	20

W03-1719	7727	20

H01-1064	7753	20

W04-2314	8338	20

W05-0404	8338	20

P02-1048	8505	20

A00-2028	8643	20

C00-1073	8643	20

C02-1138	8643	20

H01-1004	8643	20

H01-1015	8643	20

H01-1055	8643	20

N01-1003	8643	20

P00-1024	8643	20

P01-1056	8643	20

P01-1066	8643	20

P02-1048	8643	20

P02-1049	8643	20

W00-0304	8643	20

W02-0221	8643	20

H01-1064	8826	20

P02-1048	8826	20

W00-1401	8826	20

P08-2031	8857	20

P08-4001	8857	20

W07-0301	8857	20

W09-3919	8857	20

N09-1044	8866	20

A00-2028	8939	20

C02-2002	8942	20

H01-1064	9243	20

N09-1044	9635	20

P02-1049	10021	20

W09-3919	11386	20

A00-2028	11884	20

N09-2071	12010	20

N09-1044	12464	20

E09-1012	12835	20

N09-1044	12835	20

P02-1048	12835	20

W09-3941	12835	20

N04-1017	14275	20

N04-4006	14275	20

P04-1007	14275	20

W04-2901	14275	20

W04-2907	14275	20

A00-1041	14749	20

P02-1046	14749	20

W02-1041	14749	20

W04-2314	14957	20

W04-3218	14957	20

W05-0404	14957	20

A00-2029	14978	20

H01-1064	14978	20

N01-1027	14978	20

P00-1030	14978	20

P01-1048	14978	20

W01-1610	14978	20

H01-1049	525	21

W07-0312	1559	21

H01-1049	1669	21

W03-0706	1669	21

H01-1068	1825	21

W02-0716	2772	21

W07-0312	6158	21

H01-1068	7797	21

W03-0706	10021	21

W07-0312	10021	21

W06-2006	80	22

D07-1016	130	22

L08-1072	130	22

L08-1388	130	22

P05-2023	130	22

W05-0619	130	22

W07-1009	130	22

P05-1038	301	22

W08-0318	301	22

W09-1114	301	22

C04-1028	385	22

E03-1036	385	22

N04-1012	385	22

P02-1041	385	22

W03-0403	385	22

W04-3202	385	22

W05-0613	385	22

C02-1077	402	22

P05-1032	411	22

P05-1074	411	22

W03-1809	411	22

W03-1812	411	22

P03-1014	499	22

W05-0619	499	22

P01-1009	623	22

D08-1078	643	22

P07-2045	643	22

W06-3123	643	22

W07-0702	643	22

W09-0434	643	22

D08-1023	686	22

D09-1037	686	22

N09-1062	686	22

P08-1024	686	22

P09-1088	686	22

P09-2085	686	22

W09-0434	686	22

W09-1114	686	22

C02-1067	759	22

C02-1095	759	22

C04-1043	759	22

C04-1180	759	22

E03-1042	759	22

H05-1079	759	22

J03-2002	759	22

W03-2123	759	22

E03-1034	855	22

W06-1405	855	22

C08-1009	858	22

P06-1013	858	22

P07-1057	858	22

W06-1807	911	22

P05-2013	975	22

W06-2934	975	22

C00-2144	977	22

N07-1002	982	22

W05-0307	982	22

N07-4003	988	22

W05-1619	988	22

W06-1803	988	22

W06-2708	988	22

W09-3906	988	22

E06-1032	989	22

N06-1003	989	22

P04-1023	989	22

P05-1032	989	22

P05-1074	989	22

P07-2045	989	22

W03-0310	989	22

W06-3123	989	22

E03-1069	1033	22

J08-3001	1033	22

N06-1047	1033	22

N07-4005	1033	22

W04-0216	1033	22

W05-0905	1033	22

W06-2704	1033	22

W06-2710	1033	22

A00-3001	1274	22

C00-1045	1274	22

N01-1002	1274	22

P00-1051	1274	22

W00-1415	1274	22

W00-1425	1274	22

C04-1041	1404	22

C04-1180	1404	22

E03-1008	1404	22

E03-1071	1404	22

J02-2003	1404	22

N01-1013	1404	22

N03-1031	1404	22

P02-1042	1404	22

P04-1014	1404	22

W03-0407	1404	22

W03-0424	1404	22

W03-1013	1404	22

W04-3215	1404	22

D07-1001	1406	22

P06-1048	1406	22

P06-2019	1406	22

W06-1616	1406	22

C08-1013	1445	22

C08-1018	1445	22

D07-1008	1445	22

D09-1037	1445	22

E09-1082	1445	22

J08-4005	1445	22

N09-1062	1445	22

P07-1092	1445	22

P08-1024	1445	22

P09-1088	1445	22

P09-2085	1445	22

E03-1072	1511	22

W04-2801	1511	22

E03-1071	1610	22

P02-1030	1610	22

W02-0908	1610	22

W02-1029	1610	22

W02-2008	1610	22

W03-0407	1610	22

W03-0424	1610	22

W03-0806	1610	22

W03-1013	1610	22

W02-0307	1695	22

P07-1013	1807	22

P07-1116	1807	22

W03-0112	1828	22

W04-1217	1898	22

D07-1016	1996	22

P05-1039	1996	22

P06-1053	1996	22

L08-1012	2040	22

N07-4003	2040	22

W04-0214	2040	22

W05-1524	2040	22

W05-1525	2040	22

W06-1803	2040	22

W06-2708	2040	22

W06-3502	2040	22

W06-3504	2040	22

W07-1207	2040	22

W07-1215	2040	22

W09-1502	2040	22

W09-3906	2040	22

P06-1035	2111	22

N07-4003	2246	22

W06-1803	2246	22

W06-2708	2246	22

W09-1502	2246	22

W09-3906	2246	22

P05-3012	2413	22

W04-0601	2413	22

W05-1103	2413	22

P06-1024	2430	22

W06-2006	2430	22

E06-2009	2681	22

J08-4002	2681	22

L08-1194	2681	22

P08-2013	2681	22

L08-1074	2926	22

L08-1253	2926	22

N03-4007	2926	22

P01-1034	2926	22

W02-1706	2926	22

W03-0505	2926	22

W04-1007	2926	22

W04-1907	2926	22

W06-2703	2926	22

W07-1009	2926	22

N03-4007	3009	22

W03-0505	3009	22

W04-1007	3009	22

W04-1907	3009	22

W05-0619	3009	22

W06-0701	3009	22

W06-1105	3009	22

L08-1072	3012	22

W07-1009	3012	22

W07-1019	3012	22

W08-0603	3012	22

W09-0429	3012	22

W09-1114	3012	22

P06-1108	3061	22

W04-3217	3061	22

W06-1807	3061	22

W07-1423	3118	22

D07-1099	3242	22

E06-2009	3242	22

P04-1013	3242	22

P05-1023	3242	22

P07-1080	3242	22

W04-0305	3242	22

W06-1666	3242	22

W06-2902	3242	22

W07-2218	3242	22

C00-1045	3253	22

P00-1051	3253	22

D07-1091	3345	22

D08-1051	3345	22

E09-1043	3345	22

P07-2045	3345	22

W08-0318	3345	22

W08-0510	3345	22

W09-0437	3345	22

E03-1008	3349	22

N03-1031	3349	22

P02-1042	3349	22

P02-1043	3349	22

W06-1637	3349	22

E06-1035	3439	22

N07-1004	3439	22

N07-4005	3439	22

P07-1128	3439	22

W04-1907	3496	22

P04-1087	3535	22

P05-1019	3535	22

W06-1405	3616	22

L08-1307	3854	22

P08-1080	3854	22

P08-4009	3854	22

W07-1206	3854	22

P04-1050	3928	22

D07-1016	4019	22

E06-1044	4019	22

J03-3005	4019	22

N04-1016	4019	22

N06-2031	4019	22

N07-1044	4019	22

P03-1013	4019	22

P05-1038	4019	22

P06-1053	4019	22

W02-1030	4019	22

W04-2002	4019	22

W04-3241	4019	22

W06-1637	4019	22

W09-0110	4019	22

N07-4005	4083	22

W06-2704	4083	22

W06-2710	4083	22

P06-1035	4164	22

C02-1094	4200	22

E03-1042	4200	22

E03-1069	4200	22

P00-1028	4200	22

W02-1706	4200	22

W03-2123	4200	22

W06-1807	4200	22

W08-0208	4200	22

W09-3712	4200	22

D07-1077	4247	22

D07-1091	4247	22

D08-1078	4247	22

E06-1032	4247	22

E09-1043	4247	22

E09-1082	4247	22

I08-2089	4247	22

N06-1003	4247	22

P05-1066	4247	22

P07-2045	4247	22

P08-1087	4247	22

P09-4005	4247	22

P09-5002	4247	22

W05-0820	4247	22

W06-3114	4247	22

W06-3123	4247	22

W07-0702	4247	22

W07-0718	4247	22

W07-0732	4247	22

W07-0733	4247	22

W08-0309	4247	22

W08-0318	4247	22

W08-0327	4247	22

W08-0510	4247	22

W09-0401	4247	22

W09-0419	4247	22

W09-0429	4247	22

W09-0437	4247	22

W09-1114	4247	22

P08-1026	4271	22

P08-2062	4271	22

W03-0505	4317	22

P03-1009	4388	22

C08-1009	4550	22

C08-1013	4550	22

C08-1018	4550	22

D07-1001	4550	22

D07-1002	4550	22

D07-1008	4550	22

D09-1002	4550	22

D09-1045	4550	22

E09-1013	4550	22

E09-1026	4550	22

H05-1033	4550	22

H05-1042	4550	22

H05-1108	4550	22

J02-3004	4550	22

J06-4002	4550	22

J08-1001	4550	22

J08-4005	4550	22

N07-1044	4550	22

P05-1018	4550	22

P06-1013	4550	22

P06-1048	4550	22

P06-1146	4550	22

P06-2019	4550	22

P07-1092	4550	22

P08-1028	4550	22

P08-1032	4550	22

P09-1025	4550	22

W02-1030	4550	22

W02-1706	4550	22

C04-1007	4561	22

E03-1073	4561	22

E09-1052	4561	22

J03-2004	4561	22

N04-1020	4561	22

P01-1019	4561	22

P01-1034	4561	22

W02-1706	4561	22

W03-1809	4561	22

W03-2106	4561	22

W05-0613	4561	22

W08-0104	4561	22

W03-0105	4674	22

W03-0807	4674	22

C08-3005	4683	22

E03-1075	4683	22

E06-2004	4683	22

E06-2009	4683	22

E09-1058	4683	22

E09-1078	4683	22

J08-4002	4683	22

L08-1171	4683	22

N06-2044	4683	22

P04-1044	4683	22

P06-1024	4683	22

P06-2085	4683	22

P08-1073	4683	22

P08-2019	4683	22

W03-2114	4683	22

W03-2123	4683	22

W09-0611	4683	22

W09-0614	4683	22

W09-3916	4683	22

W09-3922	4683	22

C08-3005	4909	22

E06-2004	4909	22

W09-3922	4909	22

C08-1064	4954	22

E09-1061	4954	22

W09-0437	4954	22

W09-1114	4954	22

P03-1008	5194	22

W02-1027	5194	22

N07-4003	5204	22

A00-2001	5272	22

N07-4003	5272	22

W06-2703	5298	22

W07-1019	5298	22

W08-0610	5298	22

L08-1194	5326	22

W06-2704	5326	22

E06-1001	5351	22

L08-1012	5351	22

W07-1215	5351	22

P01-1046	5365	22

P04-1003	5365	22

W06-1807	5394	22

A00-1017	5430	22

N01-1001	5430	22

N01-1002	5430	22

W00-1415	5430	22

W00-1418	5430	22

W00-1425	5430	22

W00-1435	5430	22

N09-1018	5476	22

W06-2934	5476	22

W09-1213	5476	22

A00-2035	5495	22

J02-3002	5495	22

W03-1023	5574	22

J02-4002	5576	22

P02-1030	5576	22

W00-1302	5576	22

W02-0908	5576	22

E03-1072	5633	22

